,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
89,-0.11932252,-0.04693795,-0.034493357,-0.013964283,-0.02444335,0.0,1.9999999999999998,1.0,0.0,0.0
90,-0.113943055,-0.046056017,-0.041181386,-0.012803564,-0.02273332,0.0,0.0,1.0,0.0,0.0
91,-0.106753394,-0.0446126,-0.045336813,-0.011950699,-0.020890256,0.0,0.0,0.0,0.0,0.0
92,-0.09836911,-0.042898975,-0.04693523,-0.011457298,-0.019070407,0.0,0.0,0.0,0.0,0.0
93,-0.10692766,-0.037469774,-0.02687198,-0.012707533,-0.023109773,0.0,0.0,0.0,0.0,0.0
94,-0.11983788,-0.03335032,-0.011312127,-0.013731169,-0.027611844,0.0,0.0,0.0,0.0,0.0
95,-0.118536636,-0.033671506,-0.019495726,-0.012468505,-0.026662026,0.0,0.0,0.0,0.0,0.0
96,-0.11281936,-0.03294316,-0.028498145,-0.0109669175,-0.024596393,1.0,0.0,0.0,0.0,0.0
97,-0.10258405,-0.031022102,-0.036350876,-0.009443401,-0.021651166,0.0,0.0,0.0,0.0,0.0
98,-0.089212865,-0.028220914,-0.041925937,-0.008072248,-0.01830749,0.0,0.0,0.0,0.0,0.0
99,-0.07448448,-0.02504363,-0.04494545,-0.0069502136,-0.015013121,0.0,0.0,0.0,0.0,0.0
100,-0.07708965,-0.01822117,-0.02613327,-0.007564409,-0.017797804,0.0,0.0,0.0,0.0,0.0
101,-0.08516936,-0.012957439,-0.011303574,-0.007997373,-0.02133415,0.0,0.0,0.0,0.0,0.0
102,-0.08004753,-0.012923099,-0.020463705,-0.0062719546,-0.019538354,0.0,0.0,0.0,0.0,0.0
103,-0.10885945,-0.022349149,-0.025381833,-0.00844595,-0.025329307,0.0,0.0,0.0,0.0,0.0
104,-0.09871854,-0.024523288,-0.037671626,-0.0073452527,-0.022368299,0.0,0.0,0.0,0.0,0.0
105,-0.08335827,-0.027745321,-0.05060813,-0.0064671575,-0.018495558,0.0,0.0,0.0,0.0,0.0
106,-0.06291239,-0.032093354,-0.06403133,-0.0057627447,-0.013812389,0.0,0.0,0.0,0.0,0.0
107,-0.05511938,-0.033459812,-0.05793348,-0.0064688292,-0.014418267,0.0,0.0,0.0,0.0,0.0
108,-0.047815725,-0.036459744,-0.05754587,-0.0065321242,-0.014860863,0.0,0.0,0.0,0.0,0.0
109,-0.046293274,-0.03687854,-0.065897614,-0.0052700494,-0.013780847,0.0,0.0,0.0,0.0,0.0
110,-0.043345228,-0.037786208,-0.07454851,-0.0043261796,-0.012166165,0.0,0.0,0.0,0.0,0.0
111,-0.03996885,-0.03955491,-0.08104858,-0.0041683847,-0.010321931,0.0,0.0,0.0,0.0,0.0
112,-0.03751217,-0.042276025,-0.083664,-0.0049476,-0.008627515,0.0,0.0,0.0,0.0,0.0
113,-0.03722085,-0.04592046,-0.08176038,-0.006541526,-0.007409851,0.0,0.0,0.0,0.0,0.0
114,-0.057623893,-0.046744533,-0.0552029,-0.010277851,-0.012926238,0.0,0.0,0.0,0.0,0.0
115,-0.08535823,-0.049396724,-0.030830057,-0.013927018,-0.01940454,0.0,0.0,0.0,0.0,0.0
116,-0.10086185,-0.0566615,-0.02869341,-0.015366147,-0.020612497,0.0,0.0,0.0,0.0,0.0
117,-0.11657423,-0.04790225,-0.021065772,-0.014408235,-0.023061842,0.0,0.0,0.0,0.0,0.0
118,-0.106237814,-0.04598488,-0.028950842,-0.012915754,-0.020134974,1.0,0.0,1.0,0.0,0.0
119,-0.09268074,-0.043117717,-0.03441575,-0.011572344,-0.016792627,0.0,0.0,0.0,0.0,0.0
120,-0.0777041,-0.039808236,-0.037146956,-0.010484306,-0.013487458,0.0,0.0,0.0,0.0,0.0
121,-0.08009209,-0.032955207,-0.018001199,-0.011071088,-0.016134514,0.0,0.0,0.0,0.0,0.0
122,-0.08809826,-0.027669266,-0.0030757487,-0.011449467,-0.019579664,0.0,0.0,0.0,0.0,0.0
123,-0.083706215,-0.02709844,-0.01139766,-0.00963833,-0.01805011,0.0,0.0,0.0,0.0,0.0
124,-0.115105495,-0.034975678,-0.013725609,-0.011797335,-0.02452332,0.0,0.0,0.0,0.0,0.0
125,-0.10991803,-0.03411071,-0.020402163,-0.010641895,-0.022843063,0.0,0.0,0.0,0.0,0.0
