,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
872,0.17957398,0.021220505,-0.08889735,0.0039222976,0.06861901,0.0,0.0,0.0,0.0,0.0
873,0.18441284,0.024289936,-0.08908218,0.007162192,0.069692016,0.0,0.0,0.0,0.0,0.0
874,0.17526218,0.06690857,-0.08862573,0.024317522,0.06376463,0.0,0.0,0.0,0.0,0.0
875,0.1638245,0.089335114,-0.071763694,0.027611189,0.060669236,0.0,0.0,0.0,0.0,0.0
876,0.14400566,0.109610304,-0.06257436,0.030991275,0.05466503,1.0,0.0,0.0,0.0,0.0
877,0.16058692,0.06678711,-0.077474564,0.016806489,0.061737176,0.0,0.0,0.0,0.0,0.0
878,0.16892427,0.054131895,-0.08652413,0.01464593,0.064073235,0.0,0.0,0.0,0.0,0.0
879,0.17901102,0.045655966,-0.09656733,0.015680466,0.064864725,1.0,0.0,0.0,0.0,0.0
880,0.1896886,0.040866762,-0.09800804,0.016596755,0.06756456,2.0000000000000004,0.0,0.0,0.0,0.0
881,0.21689975,0.008609876,-0.10132754,0.006489847,0.07648433,0.0,0.0,0.0,0.0,0.0
882,0.20592594,0.03278193,-0.08581504,0.010902784,0.072699316,2.0000000000000004,0.0,0.0,0.0,0.0
883,0.19073853,0.0430627,-0.07824916,0.0105101755,0.06838072,0.0,0.0,0.0,1.0,0.0
884,0.17270514,0.073855355,-0.091557205,0.02379296,0.06021624,0.0,0.0,0.0,0.0,0.0
885,0.18243963,0.05585757,-0.10030949,0.017446041,0.067986146,1.0,0.0,0.0,0.0,0.0
886,0.215778,-0.00035959482,-0.10845888,-0.002368237,0.08287911,1.0,0.0,0.0,0.0,0.0
887,0.23669028,-0.018051356,-0.10851541,-0.008958499,0.0904823,0.0,0.0,0.0,0.0,1.0
888,0.24294758,0.0072384183,-0.10492638,-0.0011550961,0.088636465,1.0,0.0,0.0,0.0,0.0
889,0.24358833,0.020513058,-0.0844726,-0.0036948547,0.08699529,0.0,0.0,0.0,0.0,2.0
890,0.2380664,0.02726528,-0.06989136,-0.0076664425,0.08204234,1.0,0.0,0.0,0.0,0.0
891,0.26210004,-0.020545125,-0.07761851,-0.025453098,0.085709386,0.0,0.0,0.0,0.0,0.0
892,0.26805156,-0.03149663,-0.0864,-0.027200863,0.087220944,1.0,0.0,0.0,0.0,0.0
893,0.27702892,-0.040494293,-0.09038937,-0.02780937,0.08905854,0.0,0.0,0.0,0.0,0.0
