Date,Average Discount,Year,Month,Day,Week Day,Week End,Hijri Dates,eid ul fitr,eid ul Adha,Muharrum,Wheat Harvest,Cotton Harvest,brand t140p,brand v177j,brand T75q,brand w32S,brand G56h
26/07/2021,22,2021,7,26,1,0,1216,0,0,0,0,0,0,0,0,0,0
27/07/2021,20,2021,7,27,1,0,1217,0,0,0,0,0,0,0,0,0,0
28/07/2021,22,2021,7,28,1,0,1218,0,0,0,0,0,0,0,0,1,0
29/07/2021,20,2021,7,29,1,0,1219,0,0,0,0,0,0,0,0,0,0
30/07/2021,22,2021,7,30,1,0,1220,0,0,0,0,0,0,0,0,0,0
31/07/2021,21,2021,7,31,0,1,1221,0,0,0,0,0,0,0,0,0,0
08/02/2021,40,2021,8,2,1,0,1223,0,0,0,0,0,0,0,0,0,0
08/03/2021,20,2021,8,3,1,0,1224,0,0,0,0,0,0,0,0,0,0
08/04/2021,24,2021,8,4,1,0,1225,0,0,0,0,0,0,0,0,0,0
08/05/2021,20,2021,8,5,1,0,1226,0,0,0,0,0,0,0,0,0,0
08/06/2021,21,2021,8,6,1,0,1227,0,0,0,0,0,0,0,0,0,0
08/09/2021,25,2021,8,9,1,0,11,0,0,0,0,0,0,0,0,0,0
08/10/2021,0,2021,8,10,1,0,12,0,0,0,0,0,0,0,0,0,0
08/11/2021,22,2021,8,11,1,0,13,0,0,0,0,0,0,0,0,0,0
08/12/2021,20,2021,8,12,1,0,14,0,0,0,0,0,0,0,0,0,0
13/08/2021,20,2021,8,13,1,0,15,0,0,0,0,0,0,0,0,0,0
16/08/2021,20,2021,8,16,1,0,18,0,0,0,0,0,0,0,0,0,0
17/08/2021,20,2021,8,17,1,0,19,0,0,0,0,0,0,0,0,0,0
20/08/2021,22,2021,8,20,1,0,112,0,0,0,0,0,0,0,0,0,0
23/08/2021,0,2021,8,23,1,0,115,0,0,0,0,0,0,0,0,0,0
24/08/2021,21,2021,8,24,1,0,116,0,0,0,0,0,0,0,0,0,0
25/08/2021,20,2021,8,25,1,0,117,0,0,0,0,0,0,0,0,0,0
26/08/2021,21,2021,8,26,1,0,118,0,0,0,0,0,0,0,0,0,0
27/08/2021,20,2021,8,27,1,0,119,0,0,0,0,0,0,0,0,0,0
30/08/2021,20,2021,8,30,1,0,122,0,0,0,0,0,1,0,0,0,0
31/08/2021,20,2021,8,31,1,0,123,0,0,0,0,0,0,0,0,0,0
09/01/2021,0,2021,9,1,1,0,124,0,0,0,0,0,0,0,0,0,0
09/02/2021,21,2021,9,2,1,0,125,0,0,0,0,0,0,0,0,0,0
09/03/2021,21,2021,9,3,1,0,126,0,0,0,0,0,0,0,0,0,0
09/06/2021,30,2021,9,6,1,0,129,0,0,0,0,0,0,0,0,0,0
09/07/2021,20,2021,9,7,1,0,130,0,0,0,0,0,0,0,0,0,0
09/08/2021,24,2021,9,8,1,0,21,0,0,0,0,0,0,0,0,0,0
09/09/2021,20,2021,9,9,1,0,22,0,0,0,0,0,0,0,0,0,0
09/10/2021,21,2021,9,10,1,0,23,0,0,0,0,0,0,0,0,0,0
13/09/2021,22,2021,9,13,1,0,26,0,0,0,0,0,0,0,0,1,0
14/09/2021,21,2021,9,14,1,0,27,0,0,0,0,0,0,0,0,0,1
15/09/2021,20,2021,9,15,1,0,28,0,0,0,0,0,0,0,0,2,0
16/09/2021,25,2021,9,16,1,0,29,0,0,0,0,0,0,0,0,0,0
17/09/2021,20,2021,9,17,1,0,210,0,0,0,0,0,0,0,0,0,0
20/09/2021,20,2021,9,20,1,0,213,0,0,0,0,0,0,0,0,0,0
21/09/2021,22,2021,9,21,1,0,214,0,0,0,0,0,0,0,0,0,0
22/09/2021,20,2021,9,22,1,0,215,0,0,0,0,0,0,0,0,0,0
23/09/2021,20,2021,9,23,1,0,216,0,0,0,0,0,0,0,0,0,0
24/09/2021,21,2021,9,24,1,0,217,0,0,0,0,0,0,0,0,0,0
25/09/2021,20,2021,9,25,0,1,218,0,0,0,0,0,0,0,0,0,0
27/09/2021,22,2021,9,27,1,0,220,0,0,0,0,0,0,0,0,0,0
28/09/2021,20,2021,9,28,1,0,221,0,0,0,0,0,0,0,0,0,0
29/09/2021,21,2021,9,29,1,0,222,0,0,0,0,0,0,0,0,0,0
30/09/2021,20,2021,9,30,1,0,223,0,0,0,0,0,0,0,0,0,0
10/01/2021,20,2021,10,1,1,0,224,0,0,0,0,1,0,0,0,0,0
10/02/2021,20,2021,10,2,0,1,225,0,0,0,0,1,0,0,0,0,0
10/04/2021,20,2021,10,4,1,0,227,0,0,0,0,1,0,0,0,0,0
10/05/2021,20,2021,10,5,1,0,228,0,0,0,0,1,0,0,0,0,0
10/06/2021,23,2021,10,6,1,0,229,0,0,0,0,1,0,0,0,1,0
10/07/2021,20,2021,10,7,1,0,31,0,0,0,0,1,0,0,0,0,0
10/08/2021,0,2021,10,8,1,0,32,0,0,0,0,1,0,0,0,0,0
10/09/2021,23,2021,10,9,0,1,33,0,0,0,0,1,0,0,0,0,0
10/11/2021,20,2021,10,11,1,0,35,0,0,0,0,1,0,0,0,0,0
10/12/2021,24,2021,10,12,1,0,36,0,0,0,0,1,0,0,0,0,0
13/10/2021,22,2021,10,13,1,0,37,0,0,0,0,1,0,0,0,0,1
14/10/2021,20,2021,10,14,1,0,38,0,0,0,0,1,0,0,0,0,0
15/10/2021,22,2021,10,15,1,0,39,0,0,0,0,1,0,0,0,0,0
16/10/2021,20,2021,10,16,0,1,310,0,0,0,0,1,0,0,0,0,0
17/10/2021,0,2021,10,17,0,1,311,0,0,0,0,1,0,0,0,0,0
18/10/2021,23,2021,10,18,1,0,312,0,0,0,0,1,1,0,0,0,0
19/10/2021,0,2021,10,19,1,0,313,0,0,0,0,1,0,0,0,0,0
20/10/2021,20,2021,10,20,1,0,314,0,0,0,0,1,0,0,0,0,0
21/10/2021,20,2021,10,21,1,0,315,0,0,0,0,1,0,0,0,0,0
22/10/2021,22,2021,10,22,1,0,316,0,0,0,0,1,0,0,0,0,0
23/10/2021,20,2021,10,23,0,1,317,0,0,0,0,1,0,0,0,0,0
24/10/2021,50,2021,10,24,0,1,318,0,0,0,0,1,0,0,0,0,0
25/10/2021,20,2021,10,25,1,0,319,0,0,0,0,1,0,0,0,0,0
26/10/2021,20,2021,10,26,1,0,320,0,0,0,0,1,0,0,0,0,0
27/10/2021,20,2021,10,27,1,0,321,0,0,0,0,1,0,0,0,0,0
28/10/2021,20,2021,10,28,1,0,322,0,0,0,0,1,0,0,0,1,0
29/10/2021,20,2021,10,29,1,0,323,0,0,0,0,1,0,0,0,0,0
30/10/2021,20,2021,10,30,0,1,324,0,0,0,0,1,0,0,0,0,0
31/10/2021,23,2021,10,31,0,1,325,0,0,0,0,1,0,0,0,0,0
11/01/2021,20,2021,11,1,1,0,326,0,0,0,0,1,0,0,1,0,0
11/02/2021,20,2021,11,2,1,0,327,0,0,0,0,1,1,0,0,0,0
11/03/2021,20,2021,11,3,1,0,328,0,0,0,0,1,0,0,0,0,0
11/04/2021,20,2021,11,4,1,0,329,0,0,0,0,1,0,0,0,0,0
11/05/2021,20,2021,11,5,1,0,330,0,0,0,0,1,0,0,0,0,0
11/06/2021,20,2021,11,6,0,1,41,0,0,0,0,1,0,0,0,0,0
11/07/2021,20,2021,11,7,0,1,42,0,0,0,0,1,0,0,0,0,0
11/08/2021,0,2021,11,8,1,0,43,0,0,0,0,1,0,0,0,0,0
11/09/2021,25,2021,11,9,1,0,44,0,0,0,0,1,0,0,0,0,0
11/10/2021,20,2021,11,10,1,0,45,0,0,0,0,1,0,0,0,0,0
11/11/2021,21,2021,11,11,1,0,46,0,0,0,0,1,0,0,0,0,0
11/12/2021,20,2021,11,12,1,0,47,0,0,0,0,1,0,0,0,0,0
13/11/2021,20,2021,11,13,0,1,48,0,0,0,0,1,0,0,0,1,0
14/11/2021,24,2021,11,14,0,1,49,0,0,0,0,1,0,1,0,0,0
15/11/2021,0,2021,11,15,1,0,410,0,0,0,0,1,0,0,0,0,0
16/11/2021,20,2021,11,16,1,0,411,0,0,0,0,1,0,0,0,0,0
17/11/2021,20,2021,11,17,1,0,412,0,0,0,0,1,0,0,0,1,0
18/11/2021,20,2021,11,18,1,0,413,0,0,0,0,1,1,0,0,0,0
19/11/2021,31,2021,11,19,1,0,414,0,0,0,0,1,0,0,0,0,0
20/11/2021,28,2021,11,20,0,1,415,0,0,0,0,1,0,0,0,0,0
21/11/2021,31,2021,11,21,0,1,416,0,0,0,0,1,1,0,0,0,0
22/11/2021,50,2021,11,22,1,0,417,0,0,0,0,1,0,0,0,0,0
23/11/2021,31,2021,11,23,1,0,418,0,0,0,0,1,0,0,0,0,0
24/11/2021,24,2021,11,24,1,0,419,0,0,0,0,1,0,0,0,0,0
25/11/2021,26,2021,11,25,1,0,420,0,0,0,0,1,0,0,0,0,0
26/11/2021,23,2021,11,26,1,0,421,0,0,0,0,1,0,0,0,1,0
27/11/2021,27,2021,11,27,0,1,422,0,0,0,0,1,0,0,0,0,0
28/11/2021,50,2021,11,28,0,1,423,0,0,0,0,1,0,0,0,0,0
29/11/2021,28,2021,11,29,1,0,424,0,0,0,0,1,0,0,0,0,0
30/11/2021,41,2021,11,30,1,0,425,0,0,0,0,1,0,0,0,0,0
12/01/2021,30,2021,12,1,1,0,426,0,0,0,0,0,0,0,0,0,1
