,Unnamed: 0,Unnamed: 0.1,Date,brand m179b,brand Y206o,brand r18p,brand e250p,brand T75q,brand V209V,brand Y213j,brand t96K,brand P144q,brand j12s,brand v177j,brand B222m,brand N239O,brand R124D,brand J246F,brand w32S,brand e26Z,brand i211A,brand k154H
531,531,531,12/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,532,532,12/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,533,533,12/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,534,13/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,535,535,13/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,536,536,15/10/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,537,537,15/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,538,538,16/10/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,539,539,16/10/2018,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,540,540,18/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,541,541,18/10/2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,542,542,18/10/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543,543,543,18/10/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,544,544,19/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,545,545,19/10/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,546,546,19/10/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,547,547,19/10/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548,548,548,19/10/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,549,19/10/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,550,19/10/2018,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,551,551,19/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,552,552,20/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,553,553,20/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,554,554,21/10/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
555,555,555,21/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,556,556,22/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,557,557,23/10/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,558,558,23/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,559,559,25/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,560,560,25/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,561,561,28/10/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562,562,28/10/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,563,563,29/10/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
564,564,564,29/10/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,565,565,29/10/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,566,566,29/10/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,567,567,29/10/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,568,568,29/10/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
569,569,569,02/11/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,570,570,03/11/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,571,03/11/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,572,572,03/11/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,573,573,03/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,574,574,04/11/2018,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,575,575,04/11/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
576,576,576,05/11/2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,577,07/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,578,578,08/11/2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579,579,579,08/11/2018,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
580,580,580,08/11/2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581,581,581,08/11/2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582,582,582,10/11/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,583,10/11/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584,584,584,10/11/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,585,585,12/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,586,17/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,587,587,17/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,588,19/11/2018,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,589,589,20/11/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,590,590,20/11/2018,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,591,591,20/11/2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
592,592,592,21/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,593,593,21/11/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,594,594,22/11/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,595,595,23/11/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
596,596,596,23/11/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597,597,597,25/11/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
598,598,598,25/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,599,599,25/11/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600,600,600,01/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
601,601,601,01/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
602,602,602,04/12/2018,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,603,603,05/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,604,604,06/12/2018,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,605,06/12/2018,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
606,606,606,06/12/2018,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
607,607,607,07/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,608,608,07/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
609,609,609,07/12/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,610,610,07/12/2018,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,611,07/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,612,612,08/12/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,613,613,08/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,614,614,09/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,615,615,09/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,616,616,09/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,617,617,11/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,618,618,11/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,619,619,11/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,620,620,12/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,621,621,12/12/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
622,622,622,12/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,623,623,12/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
624,624,624,13/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,625,625,13/12/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,626,626,13/12/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,627,627,15/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,628,628,15/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,629,629,18/12/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
630,630,630,18/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,631,631,18/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,632,632,19/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,633,633,20/12/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,634,634,21/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,635,635,23/12/2018,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,636,636,23/12/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
637,637,637,24/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,638,638,24/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,639,639,25/12/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,640,640,25/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,641,641,25/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,642,642,26/12/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643,643,643,26/12/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,644,644,30/12/2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
645,645,645,31/12/2018,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
646,646,646,01/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,647,647,01/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,648,648,02/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,649,649,02/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,650,650,02/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,651,651,02/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,652,652,09/01/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,653,653,14/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,654,14/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,655,655,14/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,656,656,15/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
657,657,657,16/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,658,658,17/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,659,659,18/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660,660,660,18/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,661,661,18/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,662,662,19/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,663,663,20/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
664,664,664,23/01/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,665,665,23/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,666,666,24/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
667,667,667,27/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,668,668,29/01/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669,669,669,30/01/2019,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
670,670,670,30/01/2019,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
671,671,671,30/01/2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,672,672,30/01/2019,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
673,673,673,30/01/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,674,674,31/01/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,675,675,01/02/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,676,676,01/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,677,677,01/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,678,678,02/02/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
679,679,679,02/02/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,680,680,02/02/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
681,681,681,03/02/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,682,682,03/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
683,683,683,03/02/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
684,684,684,05/02/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,685,685,06/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,686,686,09/02/2019,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
687,687,687,09/02/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
688,688,688,09/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,689,689,09/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
690,690,690,13/02/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,691,691,13/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,692,692,14/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,693,693,14/02/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,694,694,15/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,695,695,17/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,696,696,19/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,697,697,22/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,698,698,22/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,699,699,22/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,700,700,22/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701,701,701,22/02/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,702,702,23/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,703,703,23/02/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,704,704,24/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,705,705,24/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,706,706,24/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,707,707,24/02/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708,708,708,24/02/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,709,709,24/02/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,710,710,24/02/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,711,711,24/02/2019,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
712,712,712,24/02/2019,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,713,713,26/02/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,714,714,01/03/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
715,715,715,01/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,716,716,01/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,717,717,03/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,718,718,03/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,719,719,03/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
720,720,720,03/03/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,721,721,05/03/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
722,722,722,05/03/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,723,723,05/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,724,724,06/03/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,725,725,06/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,726,726,06/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,727,727,06/03/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728,728,728,06/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,729,729,06/03/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,730,730,07/03/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731,731,731,07/03/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,732,732,07/03/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733,733,733,08/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
734,734,734,08/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
735,735,735,08/03/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
736,736,736,08/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,737,737,09/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,738,738,09/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
739,739,739,10/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,740,740,11/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,741,741,12/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
742,742,742,14/03/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743,743,743,15/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,744,744,15/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,745,745,17/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,746,746,17/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,747,747,17/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748,748,748,18/03/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,749,749,19/03/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,750,750,19/03/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,751,751,21/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,752,752,21/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,753,753,22/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,754,754,26/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,755,755,28/03/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,756,756,30/03/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
757,757,757,01/04/2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,758,758,05/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,759,759,07/04/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,760,760,07/04/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,761,761,07/04/2019,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,762,762,07/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,763,763,10/04/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,764,764,11/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,765,765,11/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,766,766,12/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,767,767,12/04/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,768,768,12/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,769,769,14/04/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
770,770,770,15/04/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
771,771,771,16/04/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,772,772,16/04/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
773,773,773,20/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,774,774,20/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,775,775,20/04/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
776,776,776,30/04/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,777,777,06/05/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,778,778,06/05/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,779,779,17/05/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,780,780,20/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,781,781,26/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,782,782,28/05/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
783,783,783,28/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,784,784,30/05/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,785,785,30/05/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
786,786,786,30/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,787,787,31/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,788,788,31/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,789,789,31/05/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,790,790,31/05/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,791,791,01/06/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,792,792,02/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793,793,793,03/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
794,794,794,04/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795,795,795,04/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,796,796,07/06/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,797,797,08/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
798,798,798,10/06/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
799,799,799,10/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,800,800,11/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
801,801,801,11/06/2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
